NP_001254479	NP_001372637
NP_001013647	XP_006497083
NP_006224	NP_081535
XP_005261628	NP_598856
XP_016883587	XP_011238148
NP_219501	NP_612177
XP_024304730	XP_017169441
NP_001273562	XP_006523966
NP_002990	NP_035651
XP_005253871	NP_031683
XP_016863819	NP_848714
NP_002890	NP_035384
NP_001159711	NP_081046
NP_001366399	NP_080168
XP_011535140	NP_084264
NP_877429	XP_006539192
NP_001182157	XP_006532039
NP_060276	NP_076173
NP_079083	NP_001028577
NP_000586	NP_034865
NP_660206	NP_081312
NP_057543	NP_081498
XP_011508961	NP_062305
NP_061168	NP_001277461
XP_005255690	NP_080115
XP_011542602	NP_080902
NP_001116188	NP_081117
NP_945317	NP_032996
NP_001026904	NP_001034913
XP_011510496	NP_031668
XP_016861875	XP_017177127
NP_872631	NP_031936
NP_001357294	NP_032046
NP_057668	NP_112542
NP_795371	NP_996906
NP_115649	NP_079736
NP_057183	NP_065610
NP_004115	XP_030103769
NP_061164	NP_653092
NP_006347	XP_006534317
NP_005306	NP_083745
NP_857637	NP_663468
NP_000969	NP_075029
NP_660213	NP_081374
NP_057152	NP_079838
NP_057134	XP_006531884
NP_001307539	NP_079627
XP_011525921	NP_056581
NP_001350416	XP_036017785
XP_011523417	XP_030101983
NP_001010912	NP_775585
NP_787054	NP_001106877
NP_777593	NP_758471
NP_055404	NP_036174
NP_001017928	NP_941047
XP_011530135	NP_663537
NP_066972	NP_082347
NP_001164654	NP_081307
NP_001099039	NP_062417
NP_003815	NP_034305
NP_000221	NP_032519
NP_958437	NP_620702
XP_006720296	XP_036014668
NP_002534	NP_619589
NP_001020419	NP_001153118
NP_001984	NP_034301
NP_002918	XP_006529676
NP_612465	NP_083243
XP_005271973	NP_083761
NP_060308	NP_080907
NP_071390	NP_598877
NP_002993	NP_080124
NP_001034241	NP_001277198
NP_115733	NP_081435
XP_011513055	NP_035294
NP_001305453	NP_067477
XP_005256684	NP_001239411
NP_002619	NP_062283
NP_787058	XP_006521804
NP_001317316	NP_001348994
NP_055580	NP_077176
XP_016882602	NP_001347044
NP_776246	NP_083643
NP_653218	NP_001012401
NP_001008740	NP_001074781
XP_005270529	NP_001186957
NP_872319	NP_080558
NP_001295087	XP_030111172
NP_005082	NP_033428
NP_612388	NP_848874
NP_116037	NP_877584
NP_001014446	NP_081226
NP_001269331	NP_038757
XP_006723627	NP_080198
NP_660297	NP_080057
NP_009107	NP_067421
NP_005121	XP_030109989
NP_001351605	XP_036022143
NP_001013645	NP_083448
NP_945190	NP_032663
NP_478070	NP_598759
NP_443105	NP_001186772
XP_016879701	NP_001162624
XP_011541259	NP_001298002
NP_057016	NP_079900
NP_001171467	NP_001346878
NP_001307829	NP_001295214
NP_995327	NP_775551
NP_997465	XP_030103967
NP_000978	NP_033106
XP_011543043	XP_011245522
NP_076434	NP_899013
NP_149443	NP_081110
XP_011524725	NP_941015
NP_003126	NP_079803
NP_071733	NP_001345185
NP_001308967	NP_001344159
NP_055050	NP_001265200
XP_016882844	NP_079814
NP_940954	NP_001074589
NP_079147	NP_941001
XP_011526370	NP_075860
NP_001243455	NP_001243450
NP_075060	NP_068686
NP_004255	NP_079591
NP_776160	NP_001139797
XP_016875489	NP_001156330
XP_024303296	XP_030109557
NP_079219	XP_017176699
NP_062618	NP_001161229
NP_001603	NP_031417
NP_696997	NP_032911
NP_062545	NP_065249
NP_005783	NP_081034
NP_001267490	XP_036015435
NP_001352312	NP_001153380
NP_001271335	XP_011239812
NP_005840	NP_109616
XP_005259389	NP_082495
NP_001336850	NP_035419
NP_001276959	NP_080020
XP_016868249	NP_001297700
NP_002362	NP_034892
NP_001003665	NP_001074696
NP_001423	NP_031976
NP_006158	NP_035051
NP_004868	NP_001034281
NP_002293	NP_034832
NP_998760	XP_030110614
NP_054737	NP_079710
NP_001007091	NP_001034309
NP_073750	NP_080774
NP_776213	NP_001034790
XP_011530994	XP_030111497
XP_024309131	NP_079831
NP_057259	NP_080819
NP_060441	NP_079846
NP_057501	NP_082695
NP_001369156	NP_035072
NP_859057	NP_081268
NP_065734	NP_081301
XP_016880838	NP_001034625
XP_011525912	XP_036009587
NP_001273120	XP_036021414
NP_004330	NP_666037
NP_073626	NP_542767
NP_001157914	NP_084260
NP_054903	NP_084407
XP_006715836	NP_034887
NP_001172024	NP_660126
NP_001284480	NP_001343889
NP_872342	NP_079743
NP_061157	NP_001074409
NP_001025180	NP_733769
NP_003471	NP_056591
NP_004796	NP_081278
NP_000750	XP_006532191
NP_001096637	NP_001096638
NP_001257530	NP_001257538
NP_619634	NP_032915
NP_001309231	XP_030099002
XP_016883624	NP_035741
XP_005249709	NP_001276670
NP_115525	NP_001156857
NP_060843	NP_079568
NP_001229298	NP_084138
NP_000165	XP_011239712
NP_001007	XP_036018677
NP_002900	NP_033069
NP_001269359	NP_034822
NP_003372	NP_035832
NP_001230469	XP_006533922
NP_001678	XP_030101072
XP_011518418	NP_001278410
NP_002347	NP_032564
NP_543011	NP_080188
XP_016877419	NP_001177980
NP_663633	NP_079997
XP_011528123	NP_660251
XP_005264192	NP_035166
NP_001007075	NP_742083
XP_024304767	NP_080148
NP_116325	NP_808269
NP_789764	NP_444394
NP_001181982	XP_030100727
NP_570116	NP_038619
NP_115956	NP_084513
NP_001129954	XP_011240868
NP_852607	NP_001365526
NP_005176	NP_081692
XP_011539723	NP_083472
NP_940917	XP_006527485
NP_076411	NP_996910
NP_001869	NP_031785
NP_001369739	NP_001157520
NP_001247440	NP_001334418
NP_001008389	NP_080178
NP_005089	XP_011236650
NP_055265	NP_062309
NP_001336611	NP_038896
XP_005250108	XP_006506392
NP_660274	NP_084448
NP_037390	NP_075747
NP_036526	NP_035200
NP_001157877	NP_796156
NP_775820	NP_775597
NP_000747	NP_991338
XP_011532153	XP_006512360
NP_060659	NP_082886
NP_006685	NP_996807
NP_001273380	XP_036009297
NP_001076436	XP_006520323
NP_001311	NP_001290405
NP_004155	NP_033060
NP_001231001	NP_694815
NP_775765	NP_083338
NP_001099047	NP_001034767
NP_001193538	NP_033177
NP_061194	NP_067355
NP_002096	NP_034566
NP_003783	XP_036013015
XP_016878625	NP_080848
NP_689642	NP_082539
NP_001373666	XP_036015584
NP_005828	NP_083029
NP_000445	NP_035564
XP_005256913	NP_080191
NP_057472	XP_006522793
NP_003753	NP_001343456
NP_001258833	NP_848728
NP_057663	NP_062294
NP_057144	NP_080344
XP_011526778	NP_001357778
NP_006299	NP_064344
NP_777583	NP_001033002
NP_775755	NP_083692
NP_001269122	NP_067447
NP_001311203	NP_081063
XP_024306843	XP_006525958
XP_011540367	XP_006501368
NP_002007	XP_017175331
NP_001092291	NP_796076
NP_002296	NP_032521
XP_024304525	XP_011237176
NP_113665	NP_079623
NP_112228	NP_001078995
NP_036453	XP_030099525
NP_002157	NP_034626
NP_001012	NP_033118
NP_001776	NP_082452
NP_001289855	XP_036015513
NP_008875	NP_083545
NP_001129052	NP_001014836
XP_016878707	XP_036010209
NP_001191375	NP_081405
NP_057131	NP_079599
NP_004246	XP_036010484
XP_011511336	NP_038779
NP_001357394	NP_780327
NP_004139	NP_038638
XP_011527479	XP_011238100
NP_001316681	NP_079867
XP_005273903	NP_038544
NP_057149	NP_079716
NP_065090	XP_036016068
XP_016880377	XP_036012855
NP_001269643	NP_001347268
XP_005258138	XP_006523561
NP_001107875	NP_081434
XP_016885001	NP_001078862
NP_115945	NP_694717
NP_776255	NP_665841
NP_001373723	NP_001357787
NP_000919	NP_035237
NP_004040	NP_031562
NP_001177693	NP_083660
NP_057154	NP_077136
NP_000549	NP_032244
NP_031386	NP_149069
NP_076419	XP_006507670
NP_001172085	NP_444325
NP_710148	NP_001153089
NP_001012750	XP_036009997
NP_001155044	XP_036015105
NP_004100	NP_032022
XP_011536629	NP_001182023
NP_000501	NP_032071
NP_001298240	NP_848715
NP_872369	NP_783613
XP_011537642	NP_080484
XP_024308825	NP_001028662
NP_004224	NP_033986
NP_057049	NP_001369144
NP_005321	NP_032247
NP_112211	XP_006512552
NP_653239	NP_079615
NP_003521	NP_835513
NP_001337220	XP_006517555
NP_001305136	NP_080029
NP_000257	NP_035013
NP_005315	NP_032236
NP_005183	XP_036014748
NP_001258681	XP_006528294
NP_006395	XP_006499018
NP_444273	NP_796318
NP_848640	NP_081437
NP_077001	NP_075692
NP_055072	NP_573501
NP_001230097	NP_035325
XP_011516577	XP_006517022
NP_653247	NP_690052
NP_001350617	NP_075898
XP_011525519	NP_001182020
NP_060950	NP_081010
NP_001073934	NP_082432
NP_001135757	NP_997517
NP_003951	NP_075944
NP_061140	NP_032614
NP_001005464	NP_038576
NP_006519	NP_001368837
NP_001772	NP_001028294
NP_001415	NP_031955
NP_001305699	XP_006524906
NP_060875	NP_079832
NP_005331	NP_032274
NP_001004125	NP_081230
XP_006717173	NP_932121
NP_803238	NP_034930
NP_000873	NP_001152896
NP_001351598	NP_001359158
NP_001139008	XP_006534029
NP_113628	XP_036010813
NP_036569	NP_598615
NP_149056	XP_036020151
NP_001284505	NP_001316798
XP_024303470	NP_081147
NP_689482	NP_001128189
NP_001003796	NP_035612
NP_001177194	NP_001317578
NP_055277	NP_080308
XP_016868188	NP_444352
NP_001357666	XP_011238048
NP_775741	NP_666346
XP_005273790	NP_080686
NP_001167462	NP_001264789
NP_065692	NP_081365
XP_005257760	NP_001343388
NP_005555	NP_032517
XP_016859808	XP_006524602
NP_001013685	NP_001191841
NP_001025057	NP_083579
NP_000510	NP_001188320
NP_001317579	NP_001349077
NP_001073958	NP_081503
NP_000362	XP_030106272
NP_597724	NP_062509
XP_024307110	XP_006514197
NP_683876	NP_001297260
NP_003552	NP_036117
NP_872310	NP_919041
XP_011537552	NP_932776
XP_016859926	XP_017170091
NP_116315	NP_079631
NP_776251	XP_006501933
NP_112202	NP_081197
NP_001180431	XP_006495494
NP_004698	NP_080493
NP_003203	NP_035692
NP_001130043	XP_036021207
NP_055293	NP_031787
XP_011522922	NP_001079004
NP_036528	NP_038778
NP_066390	NP_835495
NP_061924	NP_848718
NP_077013	NP_001318110
NP_001073993	NP_082760
NP_203526	NP_036015
NP_064628	NP_766197
NP_110438	NP_997090
NP_001137146	NP_081706
NP_001287940	XP_030109556
NP_001278478	NP_031695
NP_006649	NP_035283
NP_001335641	NP_001335656
NP_778235	NP_835585
NP_001180550	NP_001032220
NP_036584	NP_067324
NP_254280	NP_835736
XP_024307095	NP_034014
NP_006732	NP_067366
NP_689521	NP_001156404
NP_001265585	NP_080371
NP_001185498	NP_001348460
NP_004214	NP_064333
XP_006718201	NP_001349616
NP_001003927	NP_034291
NP_003507	NP_038577
XP_016862606	NP_035736
NP_001300974	NP_598536
NP_065747	NP_079695
XP_016885729	NP_001171008
NP_001243468	NP_848720
XP_006715169	NP_001361683
NP_660154	XP_017170513
NP_001947	NP_031928
NP_057584	XP_006528328
XP_005254956	XP_006541089
NP_001269421	XP_011242665
NP_006418	NP_038957
NP_001103279	XP_036016475
XP_005256856	NP_080033
NP_002862	NP_663485
NP_000230	NP_059068
NP_001092691	NP_001162086
NP_683725	NP_080073
NP_001001481	XP_006495620
NP_003173	XP_006505090
XP_005260636	NP_444321
NP_057588	NP_444391
NP_062563	NP_079742
NP_002097	NP_058030
NP_001257918	NP_444317
NP_001373349	XP_036010508
NP_001988	NP_001153711
NP_001025459	XP_011240018
NP_001680	XP_030106038
NP_001094299	NP_001157044
NP_001291428	NP_079621
NP_054736	NP_112538
NP_001108072	XP_006538757
NP_001307774	XP_006534173
NP_113641	XP_006497581
NP_001121674	NP_082930
NP_060792	NP_080485
NP_005636	NP_079720
NP_116147	NP_081013
NP_057394	NP_080177
NP_003159	NP_033322
NP_001014989	XP_006507459
NP_852094	NP_996913
NP_001254703	NP_061342
NP_000308	NP_035350
NP_665807	NP_032124
XP_011527385	NP_080011
NP_758955	NP_808377
NP_003508	NP_783593
NP_055060	NP_035409
XP_016865781	NP_808442
NP_077021	XP_036011260
NP_001157033	XP_006525133
XP_005260369	NP_031929
NP_004764	NP_001005223
NP_055063	NP_062686
XP_016882687	NP_001335156
NP_001138482	NP_081335
NP_001138612	NP_001361169
XP_011539939	XP_006502948
NP_061838	NP_001259007
NP_001015072	NP_081632
NP_001349620	XP_030111392
NP_001186048	NP_080584
NP_001001712	NP_828875
NP_115557	XP_030111196
NP_005161	NP_032580
NP_001361336	NP_033113
NP_006848	NP_079941
NP_057268	NP_955015
NP_644808	XP_030105468
NP_001185610	NP_778201
NP_009037	XP_006504895
NP_055182	NP_081618
XP_005272986	NP_061237
XP_016869937	XP_036013996
NP_001304867	XP_017173492
NP_065697	NP_064435
XP_011541730	XP_036017157
NP_005316	NP_085112
NP_005414	NP_033389
NP_009216	NP_080969
NP_001017989	NP_997408
NP_036532	NP_035239
NP_006642	NP_031782
NP_002158	NP_032347
NP_060935	NP_080638
NP_001004311	NP_036143
NP_002659	NP_062729
NP_001092092	NP_918948
XP_011543291	NP_076018
NP_001435	NP_034764
XP_005259796	XP_036009747
NP_001138523	NP_001264909
NP_001186880	NP_001343401
XP_011536593	NP_083961
NP_689878	NP_001361635
NP_001288197	NP_001288198
NP_054884	NP_081018
XP_006721660	NP_036030
NP_060948	NP_001041694
NP_919255	NP_083139
NP_001138531	NP_083576
NP_006672	NP_062388
XP_005245949	NP_035240
NP_001008221	NP_001349147
NP_003242	NP_033407
XP_006715694	NP_062384
NP_055419	NP_083840
NP_000576	XP_036009658
NP_808760	NP_808356
NP_536355	NP_444497
NP_001308163	XP_011246390
NP_001012271	NP_033819
XP_011544158	XP_036009503
NP_056955	NP_077177
NP_001269473	NP_083135
NP_078847	NP_084369
NP_066401	NP_996753
NP_004869	NP_071860
NP_001265251	NP_001034454
NP_940845	NP_778189
NP_001478	NP_056555
NP_006434	NP_997044
NP_001357524	XP_006516241
XP_016858211	NP_033426
NP_060943	NP_080066
XP_024306042	NP_081931
NP_001243042	XP_011240385
NP_006598	XP_006533579
XP_024308117	NP_031953
XP_016877089	XP_030102696
NP_001185837	NP_796177
NP_116784	NP_031548
XP_024303692	XP_036020197
NP_690862	NP_277057
NP_001291691	XP_006503100
NP_542763	XP_036018567
XP_011514678	NP_079602
NP_000974	NP_001264042
NP_005425	NP_663507
NP_067044	NP_683741
NP_689531	NP_080855
NP_001138490	NP_001347273
NP_001012264	XP_006519282
NP_068805	NP_064304
NP_006017	NP_941024
XP_016855704	XP_006496947
NP_001374209	NP_034314
XP_006710417	NP_079858
NP_001006640	XP_030107187
XP_006719096	NP_808354
NP_066941	NP_080410
XP_016874748	XP_006513318
NP_110442	NP_849270
NP_057581	NP_079871
NP_001308378	NP_001355319
NP_085056	NP_079834
NP_001375128	XP_006535084
NP_001287874	XP_006509840
NP_060922	NP_081733
NP_004518	XP_036012267
XP_016868264	NP_780307
XP_011510444	NP_001159636
NP_005842	NP_080649
XP_005249096	NP_835507
NP_660161	NP_058560
NP_009209	NP_062723
NP_001154806	NP_783597
NP_612434	NP_038563
NP_659467	XP_030110658
XP_011539768	NP_081888
NP_060186	NP_001361062
NP_115716	NP_080339
NP_653237	NP_598689
NP_004087	NP_034254
NP_005792	NP_035638
NP_001019	NP_077228
XP_011540102	NP_033772
XP_016876879	XP_036014667
NP_001304673	NP_056640
NP_945184	XP_006498274
NP_001307256	NP_077128
NP_660148	NP_996257
NP_006163	NP_032751
NP_001177901	NP_001343508
NP_001074318	NP_081104
XP_016883608	XP_006499738
NP_005846	NP_058590
XP_011510745	NP_082891
NP_003516	NP_075911
NP_001093115	NP_080793
XP_011515883	XP_006495621
XP_011538949	NP_083590
NP_665874	XP_036012258
NP_001298184	NP_062762
NP_002404	NP_778160
NP_001083053	NP_081311
NP_001035972	NP_032522
NP_001371576	NP_081219
NP_005866	NP_081168
NP_055292	XP_006500323
NP_751917	NP_001346405
NP_778225	NP_084358
NP_005323	NP_034535
NP_110433	XP_036009366
XP_011536436	NP_081294
XP_016860182	NP_033024
NP_114433	NP_080604
NP_000563	XP_036017987
NP_001307925	NP_034304
NP_742152	XP_006540193
NP_079537	NP_075952
NP_002668	NP_001025476
NP_001265627	NP_663607
NP_005182	XP_036015651
XP_005258022	NP_598467
NP_000980	NP_001156957
NP_001853	XP_036010342
NP_004927	NP_031696
NP_776170	XP_011245671
NP_001317235	NP_796179
NP_612638	XP_006512886
XP_011521207	NP_031832
XP_016863665	XP_030099570
NP_001358860	NP_001020103
XP_011519556	XP_017167887
NP_002481	NP_080263
NP_001020	NP_038793
NP_996896	NP_080581
NP_060765	XP_006506604
NP_057151	XP_036016772
NP_001291315	NP_001369764
NP_006389	NP_075626
NP_001287765	XP_006514389
XP_016868603	XP_011240352
XP_016879486	XP_006534561
NP_001353230	NP_001355805
XP_011540257	NP_036175
XP_016883368	NP_001103622
XP_006712070	NP_001348076
NP_922938	NP_001296566
XP_005254140	XP_036014473
NP_004137	NP_080119
NP_001372202	NP_031473
NP_848578	NP_079766
NP_653203	NP_808569
NP_000724	XP_006510029
NP_001248319	XP_006534523
NP_009059	XP_017172433
NP_001350739	XP_006528324
NP_005690	XP_036008591
NP_002156	NP_001355947
XP_016884213	XP_006520997
NP_542387	NP_084252
NP_037370	NP_079660
NP_006390	NP_058047
NP_001092047	NP_001239147
NP_001303240	NP_067313
NP_001004354	NP_080256
NP_113617	XP_036009853
NP_116120	NP_080835
XP_011531144	NP_666281
NP_659494	XP_006540312
NP_006511	NP_080251
NP_001338052	NP_001188251
NP_006129	NP_573509
NP_733759	NP_783594
XP_011528670	NP_079915
NP_694993	XP_011246722
NP_005592	NP_077215
NP_057416	NP_038787
NP_001119600	NP_056583
NP_001351803	NP_542371
XP_024303552	NP_079911
XP_016881774	XP_036011921
NP_001355298	NP_001095098
XP_024307502	NP_001078854
XP_016870900	XP_006498560
NP_005827	NP_032313
NP_054789	NP_780357
XP_016874363	XP_017177124
NP_001310612	XP_006499374
NP_116270	XP_006502750
XP_011529562	NP_062411
NP_061929	NP_062308
NP_004107	NP_058559
NP_996822	NP_001263327
NP_543140	NP_775276
XP_011517216	NP_001028582
XP_016874949	NP_080744
NP_932070	XP_006505472
NP_001371166	NP_001371160
NP_001265184	NP_067473
NP_001306161	NP_001274510
NP_001036162	NP_081474
NP_001139699	NP_080423
NP_076948	XP_011246811
XP_011512699	XP_017173120
XP_011524977	XP_036008566
NP_006510	NP_033368
NP_001035236	NP_663387
XP_011509547	NP_035063
NP_937877	NP_035401
XP_016882311	NP_032681
NP_001189482	NP_062267
NP_001356835	NP_001177254
NP_001138505	NP_001138506
NP_001115	NP_033757
NP_003641	NP_034107
NP_001001683	NP_079673
NP_060231	XP_006539102
NP_005589	NP_035046
NP_001185838	NP_079657
NP_689729	XP_017169805
NP_776190	NP_080351
XP_024307828	XP_036011782
NP_001191826	XP_006522280
NP_001316607	XP_036016565
NP_945352	NP_080691
NP_001127812	NP_001343892
NP_001351982	XP_036019387
NP_001098751	NP_001344088
NP_006393	NP_081050
NP_057484	NP_080594
NP_071383	NP_079750
NP_001265714	NP_001342351
NP_543146	NP_001028538
NP_115865	NP_536704
NP_005731	XP_006521233
NP_001183	NP_035738
NP_008869	NP_033252
XP_016883448	NP_065620
NP_001335	NP_001106829
XP_016882353	NP_001001493
NP_004441	XP_011242297
XP_016879799	NP_001277212
NP_001019993	NP_001011875
XP_005274234	NP_081485
NP_001002027	NP_001154891
NP_001020466	NP_444318
NP_001138926	NP_062615
NP_001252524	NP_034515
XP_024304645	XP_006505565
NP_054778	NP_079703
NP_001007126	XP_030107564
NP_000125	NP_032006
XP_005250509	NP_035423
XP_011528694	XP_006521483
XP_011512246	XP_006520105
NP_001124430	NP_032401
NP_001274271	XP_036018543
NP_689867	NP_957679
NP_981950	NP_081381
NP_001350162	NP_082836
NP_001338557	NP_079605
NP_073729	NP_001351287
XP_016874174	NP_058666
NP_001018025	NP_001034462
NP_005322	NP_778165
NP_940849	NP_080956
NP_694969	NP_898983
NP_002613	NP_080303
NP_002406	NP_034928
NP_660315	XP_036012791
NP_001275675	NP_080342
NP_001186804	NP_001277766
NP_005859	NP_033878
NP_001074306	NP_032785
XP_011524707	XP_006541305
NP_066357	NP_079865
XP_006714978	NP_001349336
NP_068778	NP_083908
NP_001307954	NP_081251
NP_055046	NP_033522
XP_011534674	XP_006515496
XP_011543076	NP_569720
NP_000272	NP_079549
NP_001314	NP_082899
NP_001008238	NP_083597
NP_689827	NP_082242
XP_024306040	NP_079998
XP_016861135	NP_598739
XP_005264746	NP_001153215
NP_001013671	XP_006506597
XP_011513707	NP_084298
XP_011516863	XP_011237513
NP_002342	NP_001300617
XP_016860595	NP_077245
NP_001307858	NP_001034608
NP_000906	XP_006498973
XP_005269663	NP_001345182
NP_932068	NP_079639
XP_024308189	NP_033147
NP_443192	XP_006539148
NP_054890	NP_064320
NP_001078920	NP_001333971
NP_996925	NP_062507
NP_057723	NP_038777
NP_001017921	NP_849257
NP_795372	NP_796322
NP_036414	NP_067462
NP_001013694	NP_941039
NP_001025032	NP_918953
NP_001009997	NP_080028
NP_001378961	NP_001171416
XP_016856060	XP_006497039
NP_699176	NP_780617
XP_006714663	NP_080597
XP_011537972	XP_030098825
XP_005270932	NP_083559
NP_001010922	XP_011238405
NP_004282	NP_038760
XP_016883889	NP_079918
NP_005845	NP_062317
NP_751951	NP_598871
NP_997722	NP_082069
XP_016869761	NP_149157
NP_001305968	NP_067247
NP_001341587	XP_011248967
NP_001139256	NP_001139024
NP_758844	NP_079774
NP_690878	NP_079570
NP_001039	NP_033241
NP_112588	NP_079594
NP_001350626	NP_033107
NP_001359001	NP_080582
NP_009140	NP_079868
NP_003722	NP_075953
NP_001019769	XP_011248491
NP_001092253	NP_080214
NP_057153	NP_079847
NP_981945	NP_001028384
NP_005599	NP_058629
NP_003888	NP_598423
NP_004086	NP_031944
NP_001278921	NP_083575
NP_004633	NP_038840
NP_001434	NP_059095
NP_002880	XP_011239769
XP_016873076	XP_006536237
NP_001129970	NP_001351082
XP_011542662	NP_851990
NP_115569	NP_080892
NP_001073937	NP_080992
NP_115853	XP_006504514
NP_001257296	NP_079587
NP_000723	XP_006510028
NP_057053	NP_001343883
NP_666017	NP_001258340
NP_001365444	NP_112439
NP_001296355	NP_001343308
NP_001372394	XP_006541396
NP_008952	NP_666092
XP_006713042	XP_030100302
NP_001301	XP_011239631
XP_016866819	XP_006523482
NP_853630	NP_899012
NP_001373770	NP_001013845
XP_006718648	XP_011245668
NP_003831	NP_064671
NP_775921	XP_011239025
NP_009048	NP_033452
XP_016880305	XP_006534094
NP_115730	NP_082612
NP_036449	NP_001018097
XP_005269607	XP_017171668
NP_689474	NP_001013046
NP_689610	NP_083119
NP_001362920	XP_030101518
NP_006279	NP_033408
NP_001269603	NP_001103703
NP_001288268	XP_036011348
XP_011540376	XP_006538787
XP_016878964	XP_006508302
XP_011517608	NP_080368
NP_062819	NP_075885
NP_001374707	NP_001344001
NP_000994	NP_061341
XP_016869756	NP_079562
NP_001366082	XP_011245432
NP_057150	NP_001033681
NP_149984	NP_705740
NP_001129	NP_031453
NP_001229476	NP_001334380
XP_005263460	NP_001001714
NP_000090	NP_034106
NP_004879	NP_077135
